work_year;Experience_level_coded;employment_type_code;job_title_code;employee_residence;remote_ratio;company_location;company_size_numeric;salary_in_usd
2022;3;3;91;228;50;228;100;144000
2022;3;3;86;54;100;54;25;155499
2021;3;3;24;29;100;29;25;24000
2021;2;3;8;236;100;228;25;38400
2022;1;3;58;228;50;228;100;100000
2021;2;3;48;228;100;228;5;82500
2021;1;3;48;72;50;72;25;49646
2021;3;3;65;103;50;103;100;40570
2022;1;3;34;228;100;228;25;120000
2022;3;3;66;54;0;54;25;84053
2021;1;3;68;103;100;103;5;20000
2022;1;3;24;228;0;228;25;125000
2021;2;3;48;103;0;103;5;9466
2021;3;3;73;228;50;228;5;120000
2021;1;4;26;65;50;65;25;10354
2021;1;3;6;74;0;74;100;110037
2022;1;3;78;181;100;181;100;21013
2021;1;3;26;228;100;228;25;50000
2021;3;3;84;228;100;228;25;200000
2021;2;3;17;65;50;186;25;60000
2021;2;3;34;228;100;228;100;200000
2021;1;3;67;105;50;105;5;100000
2021;2;3;34;228;100;228;100;100000
2021;3;3;68;20;50;20;25;82744
2020;2;3;34;54;100;54;5;59303
2021;2;3;91;72;50;72;25;62649
2021;2;3;34;74;100;74;100;82528
2021;2;3;32;228;100;228;100;170000
2021;2;3;32;228;100;228;100;150000
2021;1;3;13;228;50;228;5;55000
2021;1;3;54;228;0;228;100;250000
2021;1;3;34;228;100;228;100;80000
2020;1;3;17;228;100;228;100;70000
2021;1;3;54;54;50;54;25;130026
2021;1;3;43;54;50;54;100;63831
2020;3;3;48;86;100;228;100;68428
2021;1;3;60;188;0;188;25;85000
2021;1;3;59;188;50;188;100;230000
2021;1;3;68;228;100;228;5;125000
2021;3;3;30;228;100;228;25;120000
2020;2;3;91;228;0;228;25;450000
2020;2;3;26;72;50;72;100;46759
2020;2;3;34;13;50;13;100;74130
2021;3;3;44;36;50;36;100;127221
2021;3;3;46;228;100;228;100;144000
2021;1;3;48;225;100;225;100;13400
2021;2;3;48;36;100;36;100;75774
2021;2;3;48;228;100;228;25;150000
2020;2;3;43;228;100;228;100;103000
2021;3;3;34;228;100;228;100;153000
2021;2;3;34;228;100;228;100;90000
2021;1;3;26;228;100;228;5;90000
2021;1;3;26;228;100;228;5;60000
2021;2;3;48;161;100;161;100;50000
2021;1;4;4;175;100;228;25;12000
2021;2;4;1;103;50;103;25;5409
2021;2;1;78;228;100;228;100;270000
2021;2;3;6;74;50;36;100;54238
2021;2;3;68;65;100;65;5;47282
2021;1;3;54;108;100;176;100;153667
2021;2;3;34;176;100;176;100;28476
2021;2;3;28;228;100;228;100;110000
2021;1;3;91;74;50;74;100;82528
2020;1;3;68;228;50;228;100;250000
2021;1;3;26;72;50;72;25;59102
2021;3;3;26;22;100;228;5;80000
2020;1;3;26;161;100;161;5;10000
2020;1;3;68;228;100;228;5;138000
2021;2;3;34;228;100;228;100;140000
2021;3;3;28;54;100;54;100;79197
2021;3;3;63;228;100;228;100;170000
2021;1;3;26;228;100;228;25;80000
2020;2;3;48;174;100;228;5;45760
2021;2;3;13;228;100;228;25;100000
2021;3;3;48;72;50;72;100;53192
2021;1;3;59;228;100;228;100;235000
2021;1;3;13;103;100;228;100;150000
2020;1;3;34;65;50;65;100;79833
2021;1;3;73;228;100;228;100;225000
2021;1;3;43;54;100;54;5;76833
2020;2;3;69;181;0;181;25;50180
2021;3;3;76;86;100;56;100;88654
2021;3;3;64;74;100;74;5;103160
2021;3;3;34;74;100;74;25;113476
2021;3;3;68;54;50;54;100;94564
2021;1;3;34;103;100;103;100;30428
2021;3;3;34;228;100;228;25;150000
2021;3;3;34;228;100;228;5;115000
2021;2;3;91;36;100;36;100;187442
2021;2;3;26;74;50;74;100;51519
2020;2;3;34;228;100;228;100;106000
2020;2;3;34;74;50;74;100;112872
2021;2;3;13;98;50;228;100;36259
2021;3;3;34;228;100;228;100;150000
2020;1;4;78;54;100;54;5;15966
2021;2;3;25;54;100;228;5;95746
2021;1;3;25;228;100;228;25;70000
2020;2;3;48;74;100;74;5;76958
2021;2;3;21;195;50;195;100;89294
2021;1;3;48;103;50;103;100;29751
2021;3;3;64;228;0;228;100;276000
2020;3;3;34;228;100;228;100;188000
2021;3;3;21;29;100;228;5;160000
2020;2;3;48;228;100;228;100;105000
2021;2;3;34;228;100;228;100;200000
2021;3;3;34;228;100;228;100;174000
2021;2;3;26;228;100;228;100;93000
2021;1;3;48;103;100;103;25;28399
2021;3;3;91;181;50;181;100;60757
2021;1;3;48;228;100;228;5;90000
2020;2;3;34;72;50;72;100;70139
2020;1;3;26;103;0;103;5;6072
2020;3;3;34;154;0;154;5;33511
2021;3;3;82;228;100;228;25;170000
2021;3;3;34;74;50;74;100;96282
2021;2;3;34;220;0;220;25;12103
2021;1;3;48;72;50;72;100;36643
2021;2;3;34;74;50;74;100;72212
2020;1;3;26;228;100;228;100;91000
2021;3;3;16;36;50;36;25;99703
2021;3;3;48;228;100;228;100;165000
2021;2;3;26;228;100;228;100;80000
2021;3;3;48;36;100;36;100;103691
2021;1;3;34;103;50;103;25;21637
2020;1;3;91;163;50;163;100;42000
2020;2;3;65;2;0;2;100;115000
2021;2;3;91;36;100;36;25;63810
2020;3;3;73;112;0;112;5;260000
2021;2;3;60;228;0;228;5;110000
2021;2;3;32;228;100;228;100;180000
2021;3;3;26;228;100;228;100;200000
2020;3;3;17;74;50;74;25;109024
2021;3;3;34;228;100;228;100;200000
2021;3;3;78;228;100;228;5;256000
2021;2;3;34;228;100;228;100;110000
2020;2;3;48;54;0;54;100;79833
2021;1;3;34;228;100;228;100;72500
2021;3;3;68;228;50;228;100;185000
2021;2;4;34;163;100;163;100;69741
2021;1;3;91;109;0;46;100;100000
2021;2;3;34;228;100;228;100;112000
2020;3;3;68;228;50;228;100;150000
2021;3;3;48;220;50;220;100;20171
2021;3;3;4;65;100;65;100;55000
2021;1;3;48;228;50;228;100;58000
2021;1;3;48;228;100;228;25;100000
2021;3;3;48;72;50;72;25;77684
2021;1;3;68;163;100;54;5;85000
2021;1;3;43;54;0;54;100;76833
2021;3;1;94;228;100;228;25;105000
2020;1;3;26;228;100;228;100;72000
2021;1;3;34;54;50;54;25;65013
2021;2;3;34;220;100;220;25;28016
2021;2;3;34;228;0;228;25;111775
2021;2;3;34;228;0;228;25;93150
2021;3;3;64;179;50;228;5;160000
2021;2;3;48;187;100;54;5;25532
2021;3;3;68;103;0;103;100;66265
2021;2;3;48;103;100;103;5;16904
2021;3;3;26;54;50;54;100;63831
2020;3;3;65;228;100;228;5;190000
2021;1;3;54;54;0;54;100;141846
2021;1;3;17;103;100;103;100;16228
2021;3;3;26;36;100;36;25;71786
2020;2;3;48;98;50;98;100;35735
2021;3;3;48;228;0;228;100;135000
2021;1;3;68;54;50;54;25;24823
2021;3;3;46;103;50;228;100;54094
2021;3;3;68;103;100;103;100;24342
2021;1;3;13;113;100;113;5;9272
2021;2;3;48;228;50;228;100;147000
2021;3;3;91;36;50;36;100;96113
2021;3;3;46;228;100;228;100;174000
2020;2;3;18;228;100;228;100;135000
2021;1;3;68;47;50;47;25;21844
2020;3;3;64;168;50;168;5;125000
2020;1;3;48;72;0;72;5;51321
2020;2;3;48;103;0;103;100;40481
2021;1;3;43;72;100;65;5;69741
2021;3;3;28;236;100;74;25;50000
2020;1;3;48;72;0;72;25;39916
2020;2;3;63;228;100;228;100;87000
2021;2;3;34;186;0;228;100;26005
2021;2;3;48;54;50;54;100;90734
2021;2;3;17;103;0;103;100;22611
2021;2;3;48;103;100;228;5;5679
2021;1;3;68;228;50;228;5;81000
2021;2;3;48;44;100;44;100;40038
2021;1;3;43;228;100;228;5;90000
2021;2;3;48;54;50;13;25;61467
2021;3;3;69;228;100;228;25;195000
2021;2;3;48;65;100;65;100;37825
2020;2;3;26;228;100;228;100;85000
2021;1;1;86;228;100;228;5;416000
2021;3;3;73;228;100;36;100;225000
2021;2;3;48;74;50;74;100;56256
2021;2;3;48;103;0;103;25;33808
2021;2;3;48;74;50;74;100;116914
2021;2;3;68;176;100;176;100;46597
2020;2;3;26;175;50;175;100;8000
2020;1;3;34;112;100;112;5;41689
2020;3;3;17;176;100;74;5;114047
2021;2;3;68;20;100;20;25;88654
2020;1;3;43;103;50;103;25;5707
2020;2;3;64;181;100;228;25;56000
2021;1;4;24;56;50;56;5;28609
2021;2;3;48;54;50;54;100;88654
2020;2;3;88;103;100;103;100;6072
2020;3;3;34;86;50;86;100;47899
2020;2;3;13;228;0;228;25;98000
2021;2;3;34;93;50;74;5;66022
2021;2;3;91;72;50;72;5;56738
2021;2;3;68;197;50;197;100;24823
2021;3;3;30;228;0;228;100;120000
2021;2;2;34;108;0;228;100;20000
2020;1;3;54;228;100;228;100;325000
2021;3;3;68;228;100;228;100;200000
2020;1;3;4;56;50;56;5;45896
2021;2;3;48;228;100;228;100;160000
2021;3;3;91;72;100;228;5;50000
2021;2;3;44;86;100;86;25;40189
2021;2;3;48;29;0;29;5;12901
2021;3;3;34;228;0;228;25;165000
2021;1;3;17;103;0;41;100;5882
2020;2;3;48;72;50;72;5;42197
2021;3;3;84;228;100;228;100;185000
2020;1;3;48;54;50;54;5;62726
2021;2;3;48;54;50;54;100;90734
2020;1;4;48;108;50;108;5;21669
2020;2;3;34;228;100;228;100;110000
2021;3;3;30;228;100;228;100;140000
2020;3;3;48;228;50;228;100;120000
2021;3;3;48;36;100;36;5;87738
2021;3;3;57;74;50;74;100;61896
2021;2;2;73;175;50;175;25;12000
2021;3;3;34;186;50;74;5;76833
2021;2;3;68;112;50;112;5;74000
2021;3;3;46;228;100;72;100;152000
2021;2;3;17;137;0;137;5;18000
2020;3;2;24;188;100;228;5;60000
2021;2;3;48;228;50;228;100;130000
2021;3;3;24;29;0;29;25;18907
2021;1;3;18;132;100;132;100;59102
2021;3;3;86;54;100;54;25;173762
2020;3;3;86;54;100;54;25;148261
2020;2;3;48;65;100;65;25;38776
2021;2;3;48;65;100;65;25;46809
2021;1;3;4;103;100;12;5;18053
2020;3;3;48;13;0;13;5;91237
2020;2;3;48;72;50;132;5;62726
2021;2;3;48;228;50;228;100;115000
2021;3;3;86;228;100;228;100;235000
2021;2;3;63;103;100;103;100;19609
2021;1;4;4;29;100;228;5;12000
2021;2;3;26;228;0;228;100;75000
2021;2;3;26;228;0;228;100;62000
2021;2;3;48;228;0;228;100;73000
2021;2;3;34;163;100;163;100;45391
2020;3;3;46;228;100;228;25;190200
2020;2;3;48;228;100;228;25;118000
2020;2;3;48;228;100;228;25;138350
2020;2;3;34;65;100;228;25;130800
2020;3;3;68;96;100;96;5;45618
2021;3;3;54;112;0;112;5;168000
2021;2;3;48;195;100;101;25;119059
2021;2;3;8;228;50;228;100;423000
2021;2;3;34;150;50;150;100;28369
2021;3;3;50;228;100;228;100;165000
2020;3;3;48;228;100;228;100;412000
2021;2;3;86;228;100;228;100;151000
2020;1;3;48;228;100;228;5;105000
2020;1;1;18;228;100;228;100;100000
2021;3;3;46;103;50;103;100;94665
