work_year;experience_level;employment_type;job_title;salary_currency;employee_residence;remote_ratio;company_location;company_size;salary;salary_in_usd
2023;MI;FT;Data Analyst;USD;US;0;US;M;124000;124000
2023;SE;FT;Data Analyst;USD;US;100;US;M;115934;115934
2023;SE;FT;Data Analyst;USD;US;100;US;M;81666;81666
2023;SE;FT;Data Engineer;USD;US;0;US;M;167580;167580
2023;SE;FT;Data Engineer;USD;US;0;US;M;87980;87980
2023;SE;FT;Data Engineer;USD;US;100;US;M;250000;250000
2023;SE;FT;Data Engineer;USD;US;100;US;M;63000;63000
2023;SE;FT;Research Scientist;USD;ES;0;ES;M;253750;253750
2023;SE;FT;Research Scientist;USD;ES;0;ES;M;169200;169200
2023;SE;FT;Research Scientist;USD;ES;0;ES;M;253750;253750
2023;SE;FT;Research Scientist;USD;ES;0;ES;M;169200;169200
2023;MI;FT;Data Scientist;USD;US;0;US;M;170000;170000
2023;MI;FT;Data Scientist;USD;US;0;US;M;120000;120000
2023;SE;FT;Data Engineer;USD;US;0;US;M;124740;124740
2023;SE;FT;Data Engineer;USD;US;0;US;M;65488;65488
2023;SE;FT;Data Engineer;USD;US;100;US;M;213580;213580
2023;SE;FT;Data Engineer;USD;US;100;US;M;163625;163625
2023;EN;FT;Data Engineer;USD;VN;0;VN;L;12000;12000
2022;SE;FT;Machine Learning Software Engineer;USD;US;100;US;M;375000;375000
2023;SE;FT;Data Engineer;EUR;IE;100;IE;M;95000;101943
2023;MI;FT;Product Data Analyst;INR;IN;100;IN;L;1350000;16414
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;220000;220000
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;170000;170000
2023;EX;FT;Data Engineer;USD;US;0;US;M;235000;235000
2023;EX;FT;Data Engineer;USD;US;0;US;M;210000;210000
2023;SE;FT;Data Architect;USD;US;100;US;M;180000;180000
2023;SE;FT;Data Architect;USD;US;100;US;M;115000;115000
2023;SE;FT;Data Architect;USD;US;100;US;M;200000;200000
2023;SE;FT;Data Architect;USD;US;100;US;M;115000;115000
2023;SE;FT;Data Science Manager;USD;US;100;US;M;231250;231250
2023;SE;FT;Data Science Manager;USD;US;100;US;M;138750;138750
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;284310;284310
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;153090;153090
2023;SE;FT;Data Engineer;USD;US;100;US;M;160000;160000
2023;SE;FT;Data Engineer;USD;US;100;US;M;75000;75000
2023;MI;FT;Data Analyst;USD;US;0;US;M;125000;125000
2023;MI;FT;Data Analyst;USD;US;0;US;M;105000;105000
2023;MI;FT;Data Analyst;GBP;GB;0;GB;M;90000;109371
2023;MI;FT;Data Analyst;GBP;GB;0;GB;M;70000;85066
2023;EN;FT;Data Analyst;USD;US;0;US;M;55000;55000
2023;EN;FT;Data Analyst;USD;US;0;US;M;48000;48000
2023;EN;FT;Data Analyst;USD;US;50;US;M;100000;100000
2023;SE;FT;Data Science Lead;USD;US;0;US;M;225900;225900
2023;SE;FT;Data Science Lead;USD;US;0;US;M;156400;156400
2023;SE;FT;Data Engineer;USD;US;100;US;M;250000;250000
2023;SE;FT;Data Engineer;USD;US;100;US;M;162500;162500
2023;SE;FT;Machine Learning Engineer;USD;US;100;US;M;318300;318300
2023;SE;FT;Machine Learning Engineer;USD;US;100;US;M;188800;188800
2023;SE;FT;Data Analyst;USD;US;0;US;M;385000;385000
2023;SE;FT;Data Analyst;USD;US;0;US;M;60000;60000
2023;MI;FT;Data Analyst;USD;US;100;US;M;110000;110000
2023;MI;FT;Data Analyst;USD;US;100;US;M;95000;95000
2023;SE;FT;Data Scientist;USD;US;100;US;M;145000;145000
2023;SE;FT;Data Scientist;USD;US;100;US;M;135000;135000
2023;SE;FT;Data Analyst;USD;US;0;US;M;180180;180180
2023;SE;FT;Data Analyst;USD;US;0;US;M;106020;106020
2023;SE;FT;Data Analyst;USD;US;100;US;M;93919;93919
2023;SE;FT;Data Analyst;USD;US;100;US;M;51962;51962
2023;SE;FT;Data Engineer;USD;US;0;US;M;241871;241871
2023;SE;FT;Data Engineer;USD;US;0;US;M;133832;133832
2023;SE;FT;Data Scientist;USD;US;100;US;M;170000;170000
2023;SE;FT;Data Scientist;USD;US;100;US;M;90000;90000
2023;EX;FT;Data Engineer;USD;US;100;US;M;210914;210914
2023;EX;FT;Data Engineer;USD;US;100;US;M;116704;116704
2023;SE;FT;Data Analyst;USD;US;100;US;M;192500;192500
2023;SE;FT;Data Analyst;USD;US;100;US;M;140000;140000
2023;SE;FT;Data Scientist;USD;US;0;US;M;149076;149076
2023;SE;FT;Data Scientist;USD;US;0;US;M;82365;82365
2023;MI;FT;Machine Learning Engineer;USD;MX;100;MX;S;36000;36000
2023;SE;FT;Data Scientist;USD;US;0;US;M;175000;175000
2023;SE;FT;Data Scientist;USD;US;0;US;M;148750;148750
2023;SE;FT;Research Scientist;USD;US;0;US;M;370000;370000
2023;SE;FT;Research Scientist;USD;US;0;US;M;200000;200000
2023;SE;FT;Data Scientist;USD;US;100;US;M;235000;235000
2023;SE;FT;Data Scientist;USD;US;100;US;M;185000;185000
2023;MI;FT;Machine Learning Engineer;GBP;GB;0;GB;M;100000;121523
2023;MI;FT;Machine Learning Engineer;GBP;GB;0;GB;M;80000;97218
2023;SE;FT;Data Scientist;USD;US;0;US;M;216100;216100
2023;SE;FT;Data Scientist;USD;US;0;US;M;140800;140800
2023;MI;FT;Machine Learning Engineer;GBP;GB;0;GB;M;120000;145828
2023;MI;FT;Machine Learning Engineer;GBP;GB;0;GB;M;100000;121523
2023;SE;FT;Computer Vision Software Engineer;EUR;NL;100;CA;L;50000;53654
2023;EN;FT;Data Scientist;USD;US;50;US;S;110000;110000
2023;SE;FT;Data Engineer;USD;US;0;US;M;128000;128000
2023;SE;FT;Data Engineer;USD;US;0;US;M;81500;81500
2023;MI;FT;Data Engineer;GBP;GB;100;GB;M;55000;66837
2023;MI;FT;Data Engineer;GBP;GB;100;GB;M;52000;63192
2023;MI;FT;Data Analyst;GBP;GB;0;GB;M;50000;60761
2023;MI;FT;Data Analyst;GBP;GB;0;GB;M;45000;54685
2023;EX;FT;Data Engineer;USD;US;100;US;M;284000;284000
2023;EX;FT;Data Engineer;USD;US;100;US;M;236000;236000
2023;SE;FT;Research Scientist;USD;CA;0;CA;M;248100;248100
2023;SE;FT;Research Scientist;USD;CA;0;CA;M;145900;145900
2023;SE;FT;Research Engineer;USD;US;0;US;M;155850;155850
2023;SE;FT;Research Engineer;USD;US;0;US;M;102544;102544
2023;MI;FT;Data Scientist;USD;US;100;US;M;151410;151410
2023;MI;FT;Data Scientist;USD;US;100;US;M;115360;115360
2023;MI;FT;Data Engineer;EUR;ES;100;ES;M;62000;66531
2023;MI;FT;Data Engineer;EUR;ES;100;ES;M;55000;59020
2023;SE;FT;Director of Data Science;CAD;CA;50;CA;M;170000;125686
2023;SE;FT;Azure Data Engineer;USD;NL;50;NL;L;100000;100000
2023;EN;FT;Data Scientist;INR;IN;50;IN;L;1050000;12767
2023;SE;FT;Data Scientist;USD;US;0;US;M;250000;250000
2023;SE;FT;Data Scientist;USD;US;0;US;M;162500;162500
2023;SE;FT;Data Scientist;USD;GB;0;GB;M;185000;185000
2023;SE;FT;Data Scientist;USD;GB;0;GB;M;120250;120250
2023;EN;FT;Data Engineer;EUR;DE;100;DE;L;25000;26827
2022;EN;FT;Data Scientist;USD;US;100;US;M;180000;180000
2023;MI;FT;Research Scientist;USD;US;0;US;M;85000;85000
2023;MI;FT;Research Scientist;USD;US;0;US;M;70000;70000
2023;SE;FT;BI Developer;USD;US;100;US;M;135000;135000
2023;SE;FT;BI Developer;USD;US;100;US;M;100000;100000
2023;EX;FT;Data Analytics Manager;USD;US;0;US;M;155000;155000
2023;EX;FT;Data Analytics Manager;USD;US;0;US;M;140000;140000
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;204500;204500
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;142200;142200
2023;SE;FT;Data Engineer;USD;US;0;US;M;226700;226700
2023;SE;FT;Data Engineer;USD;US;0;US;M;133300;133300
2023;SE;FT;Data Scientist;USD;US;100;US;M;225000;225000
2023;SE;FT;Data Scientist;USD;US;100;US;M;156400;156400
2023;SE;FT;Data Engineer;USD;US;0;US;M;163800;163800
2023;SE;FT;Data Engineer;USD;US;0;US;M;126000;126000
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;163800;163800
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;126000;126000
2023;SE;FT;ML Engineer;USD;US;0;US;M;220000;220000
2023;SE;FT;ML Engineer;USD;US;0;US;M;150000;150000
2023;SE;FT;Data Engineer;USD;US;0;US;M;145000;145000
2023;SE;FT;Data Engineer;USD;US;0;US;M;115000;115000
2023;SE;FT;Data Analytics Manager;USD;US;0;US;M;204500;204500
2023;SE;FT;Data Analytics Manager;USD;US;0;US;M;138900;138900
2023;MI;FT;Data Engineer;USD;US;0;US;M;162500;162500
2023;MI;FT;Data Engineer;USD;US;0;US;M;130000;130000
2023;SE;FT;Data Engineer;USD;US;100;US;M;150000;150000
2023;SE;FT;Data Engineer;USD;US;100;US;M;107000;107000
2023;EX;FT;Data Engineer;USD;US;0;US;M;175000;175000
2023;EX;FT;Data Engineer;USD;US;0;US;M;110000;110000
2023;SE;FT;Data Engineer;USD;US;0;US;M;226700;226700
2023;SE;FT;Data Engineer;USD;US;0;US;M;133300;133300
2023;SE;FT;Data Engineer;USD;US;0;US;M;252000;252000
2023;SE;FT;Data Engineer;USD;US;0;US;M;129000;129000
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;150000;150000
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;125000;125000
2023;SE;FT;Data Engineer;USD;US;0;US;M;252000;252000
2023;SE;FT;Data Engineer;USD;US;0;US;M;129000;129000
2023;SE;FT;Data Scientist;USD;US;0;US;M;225000;225000
2023;SE;FT;Data Scientist;USD;US;0;US;M;156400;156400
2022;MI;FT;Research Scientist;USD;IN;100;IN;L;23000;23000
2023;MI;FT;Machine Learning Engineer;USD;US;100;US;L;110000;110000
2023;SE;FT;Data Engineer;USD;US;100;US;M;265000;265000
2023;SE;FT;Data Engineer;USD;US;100;US;M;182750;182750
2023;MI;FT;Data Analyst;USD;US;0;US;M;130000;130000
2023;MI;FT;Data Analyst;USD;US;0;US;M;100000;100000
2023;SE;FT;Data Analyst;USD;US;0;US;M;153600;153600
2023;SE;FT;Data Analyst;USD;US;0;US;M;106800;106800
2023;SE;FT;Data Engineer;USD;US;0;US;M;137500;137500
2023;SE;FT;Data Engineer;USD;US;0;US;M;81500;81500
2023;EX;FT;Head of Data Science;USD;US;0;US;M;314100;314100
2023;EX;FT;Head of Data Science;USD;US;0;US;M;195800;195800
2023;SE;FT;Applied Scientist;USD;US;0;US;M;205000;205000
2023;SE;FT;Applied Scientist;USD;US;0;US;M;180000;180000
2023;SE;FT;Data Scientist;USD;US;100;US;M;165000;165000
2023;SE;FT;Data Scientist;USD;US;100;US;M;144000;144000
2023;EN;FT;BI Developer;USD;US;0;US;M;160000;160000
2023;EN;FT;BI Developer;USD;US;0;US;M;100000;100000
2023;EX;FT;Data Engineer;USD;US;0;US;M;200000;200000
2023;EX;FT;Data Engineer;USD;US;0;US;M;145000;145000
2023;MI;FT;Data Analyst;USD;US;0;US;M;150000;150000
2023;MI;FT;Data Analyst;USD;US;0;US;M;100000;100000
2023;SE;FT;Data Manager;USD;US;0;US;M;199000;199000
2023;SE;FT;Data Manager;USD;US;0;US;M;112000;112000
2023;SE;FT;Data Scientist;USD;US;0;US;M;105000;105000
2023;SE;FT;Data Scientist;USD;US;0;US;M;70000;70000
2023;EN;FT;Big Data Engineer;USD;SE;100;SE;S;130000;130000
2023;SE;FT;Data Analyst;USD;US;0;US;M;180180;180180
2023;SE;FT;Data Analyst;USD;US;0;US;M;106020;106020
2023;EN;FT;Data Engineer;USD;US;0;US;M;160000;160000
2023;EN;FT;Data Engineer;USD;US;0;US;M;135000;135000
2023;SE;FT;Data Scientist;USD;US;0;US;M;183000;183000
2023;SE;FT;Data Scientist;USD;US;0;US;M;134000;134000
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;220000;220000
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;150000;150000
2023;SE;FT;Applied Scientist;USD;US;0;US;L;350000;350000
2023;SE;FT;Applied Scientist;USD;US;0;US;L;262500;262500
2023;SE;FT;Data Analyst;USD;US;0;US;M;122000;122000
2023;SE;FT;Data Analyst;USD;US;0;US;M;94000;94000
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;276000;276000
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;184000;184000
2023;EX;FT;Data Engineer;USD;US;100;US;M;310000;310000
2023;EX;FT;Data Engineer;USD;US;100;US;M;239000;239000
2023;SE;FT;Data Scientist;USD;US;100;US;M;225000;225000
2023;SE;FT;Data Scientist;USD;US;100;US;M;156400;156400
2023;MI;FT;Machine Learning Engineer;USD;US;100;US;M;180000;180000
2023;MI;FT;Machine Learning Engineer;USD;US;100;US;M;150000;150000
2023;SE;FT;Data Scientist;USD;US;0;US;M;228000;228000
2023;SE;FT;Data Scientist;USD;US;0;US;M;152000;152000
2023;SE;FT;Data Scientist;USD;US;100;US;M;209450;209450
2023;SE;FT;Data Scientist;USD;US;100;US;M;158677;158677
2023;SE;FT;Data Analyst;USD;US;0;US;M;175000;175000
2023;SE;FT;Data Analyst;USD;US;0;US;M;145000;145000
2023;SE;FT;Data Engineer;USD;US;0;US;M;240000;240000
2023;SE;FT;Data Engineer;USD;US;0;US;M;170000;170000
2023;MI;FT;Data Analyst;USD;US;0;US;M;103200;103200
2023;MI;FT;Data Analyst;USD;US;0;US;M;61200;61200
2022;MI;FT;Data Scientist;USD;US;100;US;L;155000;155000
2021;EN;FT;Marketing Data Engineer;SGD;SG;50;SG;L;90000;66970
2023;SE;FT;Data Scientist;EUR;CY;50;EE;L;59000;63312
2023;SE;FT;Data Scientist;USD;US;100;US;M;237000;237000
2023;SE;FT;Data Scientist;USD;US;100;US;M;145000;145000
2023;SE;FT;Data Scientist;USD;US;100;US;M;240000;240000
2023;SE;FT;Data Scientist;USD;US;100;US;M;139000;139000
2023;SE;FT;Data Architect;USD;US;0;US;M;174500;174500
2023;SE;FT;Data Architect;USD;US;0;US;M;113000;113000
2023;SE;FT;Data Analyst;USD;US;100;US;M;130000;130000
2023;SE;FT;Data Analyst;USD;US;100;US;M;87000;87000
2023;SE;FT;Data Analyst;USD;US;100;US;M;160000;160000
2023;SE;FT;Data Analyst;USD;US;100;US;M;108000;108000
2023;SE;FT;Data Engineer;USD;US;100;US;M;165000;165000
2023;SE;FT;Data Engineer;USD;US;100;US;M;107250;107250
2023;SE;FT;Data Engineer;USD;US;0;US;M;300000;300000
2023;SE;FT;Data Engineer;USD;US;0;US;M;119000;119000
2023;SE;FT;Data Scientist;USD;US;100;US;M;285800;285800
2023;SE;FT;Data Scientist;USD;US;100;US;M;154600;154600
2023;MI;FT;Head of Data Science;INR;IN;50;IN;L;5000000;60795
2023;EN;FT;Data Analyst;USD;AR;100;US;S;30000;30000
2023;MI;FT;Data Science Manager;USD;US;0;US;M;220000;220000
2023;MI;FT;Data Science Manager;USD;US;0;US;M;195000;195000
2023;SE;FT;Data Manager;USD;US;0;US;M;168400;168400
2023;SE;FT;Data Manager;USD;US;0;US;M;105200;105200
2023;MI;FT;Data Analyst;USD;US;0;US;M;206000;206000
2023;MI;FT;Data Analyst;USD;US;0;US;M;160000;160000
2023;SE;FT;Analytics Engineer;USD;US;100;US;M;200000;200000
2023;SE;FT;Analytics Engineer;USD;US;100;US;M;175000;175000
2023;SE;FT;Analytics Engineer;USD;US;100;US;M;231250;231250
2023;SE;FT;Analytics Engineer;USD;US;100;US;M;138750;138750
2023;SE;FT;Data Engineer;USD;CA;100;CA;M;153000;153000
2023;SE;FT;Data Engineer;USD;CA;100;CA;M;94000;94000
2023;SE;FT;Data Engineer;USD;US;0;US;L;240500;240500
2023;SE;FT;Data Engineer;USD;US;0;US;L;123700;123700
2023;SE;FT;Data Engineer;USD;US;100;US;M;160000;160000
2023;SE;FT;Data Engineer;USD;US;100;US;M;90000;90000
2023;EN;FT;Data Scientist;USD;US;0;US;M;124234;124234
2023;EN;FT;Data Scientist;USD;US;0;US;M;74540;74540
2023;MI;FT;Data Analyst;USD;US;0;US;M;109000;109000
2023;MI;FT;Data Analyst;USD;US;0;US;M;79000;79000
2022;SE;FT;Machine Learning Engineer;EUR;FR;50;FR;L;80000;84053
2023;MI;FT;Machine Learning Engineer;USD;AM;0;AM;S;50000;50000
2023;SE;FT;Data Scientist;USD;US;100;US;M;275300;275300
2023;SE;FT;Data Scientist;USD;US;100;US;M;183500;183500
2023;SE;FT;Data Scientist;USD;US;100;US;M;275300;275300
2023;SE;FT;Data Scientist;USD;US;100;US;M;183500;183500
2023;SE;FT;Data Analyst;USD;US;100;US;M;160000;160000
2023;SE;FT;Data Analyst;USD;US;100;US;M;125600;125600
2023;SE;FT;Data Engineer;USD;US;0;US;M;170000;170000
2023;SE;FT;Data Engineer;USD;US;0;US;M;120000;120000
2023;SE;FT;Data Engineer;USD;US;0;US;M;225000;225000
2023;SE;FT;Data Engineer;USD;US;0;US;M;140000;140000
2023;SE;FT;Data Analyst;USD;US;0;US;M;141290;141290
2023;SE;FT;Data Analyst;USD;US;0;US;M;74178;74178
2023;SE;FT;Data Scientist;USD;US;0;US;M;150000;150000
2023;SE;FT;Data Scientist;USD;US;0;US;M;120000;120000
2023;SE;FT;Data Engineer;USD;US;100;US;M;85000;85000
2023;SE;FT;Data Engineer;USD;US;100;US;M;75000;75000
2023;SE;FT;Data Engineer;USD;US;0;US;M;220000;220000
2023;SE;FT;Data Engineer;USD;US;0;US;M;160000;160000
2023;SE;FT;Data Engineer;USD;US;100;US;M;205600;205600
2023;SE;FT;Data Engineer;USD;US;100;US;M;107500;107500
2023;MI;FT;Data Engineer;USD;US;0;US;M;120000;120000
2023;MI;FT;Data Engineer;USD;US;0;US;M;95000;95000
2023;SE;FT;Data Engineer;USD;US;0;US;M;185900;185900
2023;SE;FT;Data Engineer;USD;US;0;US;M;129300;129300
2023;SE;FT;Data Engineer;USD;US;100;US;M;160000;160000
2023;SE;FT;Data Engineer;USD;US;100;US;M;130000;130000
2023;EN;FT;Data Scientist;INR;IN;50;IN;S;1060000;12888
2023;MI;FT;Data Engineer;USD;US;0;US;M;250000;250000
2023;MI;FT;Data Engineer;USD;US;0;US;M;175000;175000
2023;SE;FT;Data Scientist;USD;US;100;US;M;136000;136000
2023;SE;FT;Data Scientist;USD;US;100;US;M;104000;104000
2023;MI;FT;Data Analyst;USD;US;0;US;M;80000;80000
2023;MI;FT;Data Analyst;USD;US;0;US;M;52500;52500
2023;SE;FT;Data Scientist;USD;US;100;US;M;110000;110000
2023;SE;FT;Data Scientist;USD;US;100;US;M;84000;84000
2023;SE;FT;BI Analyst;USD;US;0;US;M;125000;125000
2023;SE;FT;BI Analyst;USD;US;0;US;M;110000;110000
2023;MI;FT;Data Analyst;USD;US;0;US;M;90000;90000
2023;MI;FT;Data Analyst;USD;US;0;US;M;80000;80000
2023;SE;FT;ML Engineer;USD;US;0;US;M;200000;200000
2023;SE;FT;ML Engineer;USD;US;0;US;M;135000;135000
2022;EN;FT;Business Data Analyst;USD;US;50;US;L;48000;48000
2023;EN;FT;AI Developer;USD;BA;50;BA;S;120000;120000
2023;SE;FT;Data Engineer;USD;US;0;US;M;130000;130000
2023;SE;FT;Data Engineer;USD;US;0;US;M;75000;75000
2023;SE;FT;Data Engineer;USD;US;0;US;M;252000;252000
2023;SE;FT;Data Engineer;USD;US;0;US;M;129000;129000
2023;MI;FT;Data Analyst;USD;US;0;US;M;150000;150000
2023;MI;FT;Data Analyst;USD;US;0;US;M;100000;100000
2023;SE;FT;Data Engineer;USD;US;0;US;M;226700;226700
2023;SE;FT;Data Engineer;USD;US;0;US;M;133300;133300
2023;SE;FT;Data Scientist;USD;US;0;US;M;190000;190000
2023;SE;FT;Data Scientist;USD;US;0;US;M;165000;165000
2023;SE;FT;Data Engineer;USD;US;100;US;M;170000;170000
2023;SE;FT;Data Engineer;USD;US;100;US;M;150000;150000
2023;MI;FT;Data Engineer;USD;US;0;US;M;150000;150000
2023;MI;FT;Data Engineer;USD;US;0;US;M;130000;130000
2023;SE;FT;Data Scientist;USD;US;0;US;M;225000;225000
2023;SE;FT;Data Scientist;USD;US;0;US;M;156400;156400
2023;SE;FT;Computer Vision Engineer;USD;US;100;US;S;200000;200000
2023;MI;FT;Applied Data Scientist;USD;KE;100;KE;S;80000;80000
2023;EN;FT;Business Data Analyst;EUR;GR;50;GR;L;12000;12877
2022;EN;FT;AI Developer;EUR;MK;0;MK;S;6000;6304
2023;MI;FT;Data Analytics Lead;INR;IN;50;SG;M;1440000;17509
2023;SE;FT;Data Scientist;USD;US;0;US;M;257000;257000
2023;SE;FT;Data Scientist;USD;US;0;US;M;134000;134000
2023;SE;FT;Data Scientist;EUR;LV;0;LV;M;72000;77262
2023;SE;FT;Data Scientist;EUR;LV;0;LV;M;36000;38631
2023;SE;FT;Data Engineer;USD;US;0;US;L;205600;205600
2023;SE;FT;Data Engineer;USD;US;0;US;L;105700;105700
2023;SE;FT;BI Developer;USD;US;100;US;M;140000;140000
2023;SE;FT;BI Developer;USD;US;100;US;M;110000;110000
2023;SE;FT;Data Science Manager;USD;US;0;US;M;299500;299500
2023;SE;FT;Data Science Manager;USD;US;0;US;M;245100;245100
2023;SE;FT;Research Scientist;USD;US;0;US;M;210000;210000
2023;SE;FT;Research Scientist;USD;US;0;US;M;151800;151800
2023;MI;FT;Data Scientist;EUR;RO;50;RO;L;50000;53654
2023;SE;FT;Data Analyst;EUR;ES;0;ES;M;48000;51508
2023;SE;FT;Data Analyst;EUR;ES;0;ES;M;38000;40777
2023;SE;FT;Data Analyst;EUR;ES;0;ES;M;48000;51508
2023;SE;FT;Data Analyst;EUR;ES;0;ES;M;38000;40777
2023;EN;FT;Data Engineer;USD;US;0;US;M;160000;160000
2023;EN;FT;Data Engineer;USD;US;0;US;M;135000;135000
2023;MI;FT;Data Engineer;USD;US;100;US;M;120000;120000
2023;MI;FT;Data Engineer;USD;US;100;US;M;95000;95000
2023;SE;FT;Data Engineer;USD;US;100;US;M;250000;250000
2023;SE;FT;Data Engineer;USD;US;100;US;M;63000;63000
2023;SE;FT;Data Scientist;USD;US;100;US;M;237000;237000
2023;SE;FT;Data Scientist;USD;US;100;US;M;145000;145000
2023;SE;FT;Data Scientist;USD;US;100;US;M;130000;130000
2023;SE;FT;Data Scientist;USD;US;100;US;M;90000;90000
2023;MI;FT;Data Analyst;USD;US;100;US;M;120000;120000
2023;MI;FT;Data Analyst;USD;US;100;US;M;100000;100000
2023;SE;FT;Data Architect;USD;US;0;US;M;174500;174500
2023;SE;FT;Data Architect;USD;US;0;US;M;113000;113000
2023;MI;FT;Data Scientist;USD;US;0;US;M;183310;183310
2023;MI;FT;Data Scientist;USD;US;0;US;M;183310;183310
2023;SE;FT;Data Analyst;USD;US;100;US;M;145000;145000
2023;SE;FT;Data Analyst;USD;US;100;US;M;102500;102500
2023;SE;FT;Data Scientist;USD;US;0;US;M;210000;210000
2023;SE;FT;Data Scientist;USD;US;0;US;M;185000;185000
2023;SE;FT;Data Architect;USD;US;0;US;M;174500;174500
2023;SE;FT;Data Architect;USD;US;0;US;M;113000;113000
2023;SE;FT;Data Science Consultant;USD;US;0;US;M;122000;122000
2023;SE;FT;Data Science Consultant;USD;US;0;US;M;94000;94000
2023;SE;FT;Data Scientist;USD;US;0;US;M;220000;220000
2023;SE;FT;Data Scientist;USD;US;0;US;M;146000;146000
2023;SE;FT;Data Engineer;USD;US;0;US;M;300000;300000
2023;SE;FT;Data Engineer;USD;US;0;US;M;130000;130000
2023;MI;FT;Data Scientist;THB;TH;50;TH;L;840000;24740
2022;MI;FT;Computer Vision Engineer;INR;IN;100;IN;M;1250000;15897
2023;SE;FT;Data Science Consultant;USD;US;0;US;M;145000;145000
2023;SE;FT;Data Science Consultant;USD;US;0;US;M;128000;128000
2023;SE;FT;Data Scientist;USD;US;0;US;M;182000;182000
2023;SE;FT;Data Scientist;USD;US;0;US;M;140000;140000
2023;SE;FT;Data Engineer;USD;US;0;US;M;122000;122000
2023;SE;FT;Data Engineer;USD;US;0;US;M;94000;94000
2023;SE;FT;Machine Learning Engineer;EUR;LV;0;LV;M;72000;77262
2023;SE;FT;Machine Learning Engineer;EUR;LV;0;LV;M;36000;38631
2023;EX;FT;Data Scientist;USD;US;0;US;M;300000;300000
2023;EX;FT;Data Scientist;USD;US;0;US;M;200000;200000
2023;MI;FT;Data Analyst;USD;US;0;US;M;135000;135000
2023;MI;FT;Data Analyst;USD;US;0;US;M;105500;105500
2023;SE;FT;Data Engineer;USD;US;0;US;M;252000;252000
2023;SE;FT;Data Engineer;USD;US;0;US;M;129000;129000
2022;MI;FT;Data Scientist;USD;US;100;US;L;110000;110000
2023;SE;FT;Data Scientist;USD;US;100;US;M;136000;136000
2023;SE;FT;Data Scientist;USD;US;100;US;M;104000;104000
2023;SE;FT;Data Scientist;USD;US;100;US;M;168000;168000
2023;SE;FT;Data Scientist;USD;US;100;US;M;130000;130000
2023;MI;FT;Data Analyst;GBP;GB;0;GB;M;65000;78990
2023;MI;FT;Data Analyst;GBP;GB;0;GB;M;36050;43809
2023;MI;FT;Data Engineer;USD;US;0;US;M;120000;120000
2023;MI;FT;Data Engineer;USD;US;0;US;M;95000;95000
2023;SE;FT;Data Scientist;USD;US;0;US;M;153400;153400
2023;SE;FT;Data Scientist;USD;US;0;US;M;122700;122700
2023;SE;FT;Data Scientist;USD;US;0;US;M;185000;185000
2023;SE;FT;Data Scientist;USD;US;0;US;M;160000;160000
2023;SE;FT;Data Scientist;USD;US;100;US;M;205000;205000
2023;SE;FT;Data Scientist;USD;US;100;US;M;185000;185000
